gender,tenure,MonthlyCharges,TotalCharges,Churn
1,-1.1025028274595832,0.8262909372386276,-0.7746959051485153,0
0,-0.7737579881925654,0.05664841336126899,-0.5855788869850247,0
0,1.2398041523179184,1.1570876159677732,1.7851514690909318,0
1,1.4863627817681817,0.6816712837238758,1.5809042033690877,0
1,-1.3079683520014693,-1.4876235189974047,-1.0106214344259166,0
0,-1.2257821421847148,0.1796582335922076,-0.9219001438384995,0
0,-0.32173383420041596,-1.3097579681229394,-0.7401599520834009,0
0,-0.32173383420041596,-1.4610268011096341,-0.8001714317841032,0
0,1.527455886676559,1.12384171860806,2.0193047878197707,0
1,-0.691571778375811,0.9825466548292793,-0.3500077998173359,1
0,-1.061409722551206,-0.4619875854502553,-0.8626861588846504,1
0,-1.266875247093092,-1.4975972882053186,-1.0036433553909512,1
0,-0.6093855685590566,-1.490948108733376,-0.8473786902714406,0
0,0.5412213688755056,-0.6548137901365912,-0.10457879147326732,0
0,-0.1984545194752843,1.1737105646476296,0.17157591725650584,0
0,1.4041765719514272,1.2717859618587835,2.0355205143391193,0
1,-1.1435959323679603,-1.5042464676772613,-0.9787659498155032,0
1,-0.8559441980093199,0.8778220781461828,-0.5346278337138488,1
0,-1.266875247093092,-0.6498269055326343,-0.9798957340402119,1
0,-0.28064072929203876,-0.18105975276067945,-0.35186862089332666,0
0,-0.11626830965852987,0.6451007966281911,0.06087921586691202,0
0,0.29466273942524235,0.19461888740407857,0.27494009750142184,0
0,1.0343386277760322,-1.5075710574132326,-0.5282921810027374,0
0,-1.3079683520014693,-0.679748213156376,-0.9998552553433988,0
0,-1.2257821421847148,-0.7179809951200463,-0.9647654864818583,1
0,0.5412213688755056,-1.1352170069844456,-0.3597106525707163,0
1,0.6645006836006373,-0.7013580464401897,-0.08645793861421429,0
1,-0.32173383420041596,0.49715655337746767,-0.12664281280287226,1
0,0.8699662081425235,0.8146548731627282,1.137895871492142,0
1,1.4863627817681817,-1.4876235189974047,-0.42696604288866846,0
0,-0.7737579881925654,0.3392385409188304,-0.5705815552178134,0
1,1.157617942501164,0.29601887435120344,1.0256041806088418,0
0,-1.266875247093092,0.04999923388932674,-0.9776583182226516,1
1,0.5001282639671284,-0.35726300876715905,0.008244562574601754,1
0,0.5001282639671284,-0.07301058634161185,0.2172324915138509,1
1,0.8699662081425235,0.8778220781461828,1.180207398339075,0
0,-0.9381304078260743,1.16207450057173,-0.5805280869216212,1
0,-1.2257821421847148,-0.49024659820601146,-0.945049644129099,1
0,1.6096420964933134,-1.4593645062416485,-0.3577390683354404,0
1,-1.061409722551206,-0.06968599660564072,-0.8342200269483631,0
0,-1.1846890372763377,-1.5042464676772613,-0.9896207394254494,0
1,1.36308346704305,1.2468515388389987,1.8478212646144787,0
1,0.787779998325769,-0.2309285988002491,0.32832794027687134,0
0,0.9932455228676551,-0.37887284205097255,0.3254702507673142,0
1,-1.1025028274595832,-0.5351285596416242,-0.8878072434105259,0
1,0.007011005066601798,-1.4892858138653902,-0.7628442471050026,0
1,1.321990362134673,-0.6531514952686056,0.28034533967453784,0
1,1.4452696768598046,-1.3097579681229394,-0.21239565072144695,0
0,1.157617942501164,0.9709105907533795,1.4785147389258815,1
0,-0.5271993587423021,0.29103198974724676,-0.37114141060894534,1
0,0.04810410997497902,-1.490948108733376,-0.718716204445793,0
1,-0.5271993587423021,0.8611991294663263,-0.15515325000287367,1
1,-1.1025028274595832,0.3159664127670316,-0.8272197952815407,1
0,1.527455886676559,1.6524514866274982,2.4728134671969504,0
1,1.157617942501164,0.7165794759515745,1.2733813679297559,0
0,-1.2257821421847148,-1.3346923911427244,-0.9898865710077339,1
1,0.04810410997497902,-0.32900399601140284,-0.18432826615858608,0
0,1.527455886676559,1.0008318983771214,1.9058833127117618,0
1,0.2124765296084879,1.1521007313638159,0.6349203651782079,1
1,0.8699662081425235,0.7082680016116462,0.9848433379919012,0
0,0.17138342470011067,0.9177171549778387,0.519350084780067,1
0,-1.2257821421847148,-1.4693382754495623,-0.9940734184287131,0
0,1.6096420964933134,0.006779567321699327,1.0868562076935382,0
0,-1.3079683520014693,0.15804840030839434,-0.988690328887454,1
0,-1.1435959323679603,0.8179794628986994,-0.8079027003022078,1
1,-0.9792235127344515,0.26609756672746193,-0.7309444572308752,1
0,1.4863627817681817,-1.293135019443083,-0.2235827298092486,0
1,-1.266875247093092,-0.0912958298894542,-0.9694396918036924,0
0,0.417942054150374,0.9792220650933077,0.7177933609553685,0
1,-0.6504786734674337,-0.006518791622185632,-0.5352481074058458,1
0,-1.3079683520014693,0.5586614634929372,-0.9833515446099091,1
0,0.25356963451686515,0.34422542552278756,0.3174288454032112,1
0,-1.3079683520014693,-1.4610268011096341,-1.0102669923162042,0
0,-1.3079683520014693,-1.5009218779412898,-1.010798655480773,1
0,1.36308346704305,-1.5025841728092755,-0.4640495486173417,0
0,0.5823144737838829,0.8362647064465415,0.8134484253140368,0
0,1.6096420964933134,1.138802372419931,2.268832033057391,0
0,-0.5271993587423021,-0.016492560830099468,-0.39989552675937423,0
1,-0.6093855685590566,-0.49523348280996843,-0.6240358558888339,0
1,-0.23954762438366153,0.9858712445652504,0.18759227008914073,1
1,1.2808972572262955,-0.2176302398563639,0.6447561337227306,0
0,-1.2257821421847148,-0.8227055718031425,-0.9616198127581598,1
1,1.6096420964933134,1.6856973839872111,2.622520953286779,0
1,-1.266875247093092,0.3824582074864578,-0.9483060810120828,1
0,-1.3079683520014693,0.5370516302091235,-0.9836395288240505,0
1,-0.5682924636506793,-1.475987454921505,-0.842970316531891,0
0,-1.3079683520014693,0.22121560529184897,-0.9878485288768867,1
1,1.0343386277760322,0.0001303878497570838,0.6620351865712163,0
0,-1.2257821421847148,0.15804840030839434,-0.9220330596296418,1
1,-1.2257821421847148,0.525415566133224,-0.9134599911009701,0
0,-1.3079683520014693,-1.4726628651855338,-1.0104220607392034,1
1,-0.28064072929203876,-1.293135019443083,-0.7164787886282327,0
1,-1.266875247093092,0.8479007705224413,-0.9450274914972421,1
0,0.29466273942524235,1.5028449485087891,0.960497595581022,0
0,-0.5682924636506793,0.7581368476512158,-0.25486224599137913,0
0,-0.6504786734674337,-1.4560399165056772,-0.8487300008147196,0
0,-0.691571778375811,-1.5025841728092755,-0.8678477221073391,1
0,1.5685489915849362,0.5869204762486931,1.5646220189541684,0
0,-0.1984545194752843,0.9842089496972649,0.1587052381475698,1
1,-0.1984545194752843,0.837927001314527,0.13192270623241678,1
0,-1.3079683520014693,-1.4577022113736628,-1.01022268705249,0
1,0.9521524179592779,0.297681169219189,0.7937990408568486,1
1,-1.2257821421847148,0.34422542552278756,-0.9123302068762613,1
0,-0.11626830965852987,0.5702975275688366,0.11918494291462281,0
0,1.1165248375927868,0.8196417577666849,1.2981480103459186,0
1,-1.266875247093092,0.1746713489882509,-0.9646990285862872,0
1,-0.034082099841775425,0.48552048930156827,0.16118633291555745,0
1,-0.6093855685590566,1.0357400906048202,-0.24832721959355442,1
0,-0.23954762438366153,-1.29812190404704,-0.6701797880470337,0
1,1.6096420964933134,1.5543760894163448,2.499817525430673,0
0,-0.9381304078260743,0.49715655337746767,-0.6264061874975365,0
0,1.5685489915849362,1.7023203326670677,2.6624621485250093,0
0,0.6645006836006373,0.6783466939879041,0.8846691367343978,0
0,-0.3628269391087932,-0.34230235495528805,-0.4691668065763163,0
1,1.36308346704305,0.9060810909019392,1.6639765728329614,0
0,-1.1846890372763377,0.9925204240371931,-0.8324035111360862,0
1,1.321990362134673,-1.5142202368851752,-0.43474161667048705,0
0,-1.266875247093092,-0.5683744570013374,-0.9785887287606471,1
0,-1.3079683520014693,-0.6714367388164478,-0.9997444921841135,1
1,1.4041765719514272,1.5410777304724594,2.3085073967133365,0
1,-1.3079683520014693,-1.4826366343934478,-1.0105549765303454,1
0,1.527455886676559,1.717280986478939,2.5923490686975,0
0,-1.3079683520014693,-1.4842989292614333,-1.0105771291622025,0
1,1.2808972572262955,0.31430411789904555,1.0891822340385267,0
0,1.36308346704305,0.04002546468141244,0.942487505881254,0
1,0.787779998325769,-1.3247186219348106,-0.45676133273637787,0
0,-0.897037302917697,-1.0038957124135788,-0.849616106089001,0
0,-1.3079683520014693,-1.494272698469347,-1.0107100449533448,0
1,-1.1435959323679603,-1.01885636622545,-0.947087686259946,0
1,-0.8148510931009426,1.1786974492515863,-0.41750686908571544,1
0,0.25356963451686515,1.185346628723529,0.7062961450215682,0
0,-1.1846890372763377,-0.6681121490804767,-0.944385065173388,0
1,-0.32173383420041596,1.2601498977828836,0.1590596802572822,1
1,-0.9792235127344515,0.32095329737098827,-0.7435714573893839,1
0,-0.28064072929203876,0.33591395118285927,-0.17404944497692285,0
1,1.527455886676559,0.8013565142188428,1.7686699109892994,0
1,-0.897037302917697,-0.4586629957142839,-0.7842215368470395,0
1,-1.1435959323679603,-1.4975972882053186,-0.9716771076212526,1
0,-0.9381304078260743,-0.37222366257902983,-0.7887185211140172,0
0,1.6096420964933134,1.5859596919080718,2.5809847685548424,0
1,0.8699662081425235,-0.6913842772322757,0.03035288916792052,0
0,-1.266875247093092,0.9675860010174083,-0.9390462808958432,1
0,1.321990362134673,1.1919958081954718,1.9376723394266042,0
1,-0.034082099841775425,-1.495934993337333,-0.7530306311923372,0
1,-0.32173383420041596,-1.490948108733376,-0.7891172684874439,0
0,0.6645006836006373,1.4729236408850477,1.3243988790965027,0
0,-0.07517520475015264,0.4838581944335827,0.12693836406458436,1
0,-0.32173383420041596,0.9908581291692076,0.026985689125651545,1
0,0.9110593130509007,-0.6664498542124908,0.07880069503925183,0
0,-0.6093855685590566,-1.5042464676772613,-0.8373435480402046,0
0,0.17138342470011067,0.8728351935422262,0.47320615262186716,0
0,-1.3079683520014693,-1.495934993337333,-1.010732197585202,0
0,-0.15736141456690708,0.6451007966281911,0.025058410154089713,0
0,1.4041765719514272,-1.3380169808786957,-0.30160429920971876,0
1,0.007011005066601798,1.344926936050152,0.5156505952599424,0
1,-0.28064072929203876,0.8611991294663263,0.026852773334509465,1
0,-0.7326648832841882,-1.5108956471492037,-0.8685344536949071,0
0,1.4041765719514272,1.7023203326670677,2.4539172722229012,0
1,-1.1846890372763377,-0.32235481653946013,-0.9217893806792143,0
0,-1.1435959323679603,0.9958450137731643,-0.8145041845956037,1
0,1.2398041523179184,-1.494272698469347,-0.4724675487230143,0
1,0.2124765296084879,1.28840891053864,0.7475664981712208,0
0,-1.2257821421847148,0.8296155269745987,-0.9112447279152668,0
1,1.527455886676559,1.4380154486573489,2.4941021464115587,0
1,-0.6093855685590566,-1.3380169808786957,-0.810716084548051,0
0,-0.034082099841775425,0.16137299004436548,0.020694341678254256,1
1,1.2808972572262955,1.1687236800436724,1.7513908581408137,1
0,-0.691571778375811,0.3492123101267447,-0.4925821384492002,0
0,-1.061409722551206,-1.494272698469347,-0.9541986810860537,0
0,1.6096420964933134,0.791382745010929,1.8608913174101283,0
1,0.7055937885090146,-1.3197317373308535,-0.4407892851674571,0
0,-1.2257821421847148,0.15638610544040832,-0.9276598281213281,0
1,-1.1435959323679603,0.31430411789904555,-0.8712149221496082,1
0,-0.8148510931009426,-1.494272698469347,-0.9056844173191514,0
1,1.6096420964933134,1.4961957690368468,2.3583729710235173,0
1,-1.2257821421847148,-0.4752859443941405,-0.9507207178844995,1
0,-0.4450131489255476,-0.34728923955924496,-0.5200735545837781,1
1,0.5001282639671284,-1.4926104036013617,-0.6268270875028201,0
1,-0.5682924636506793,0.3658352588066013,-0.4100857374136094,0
0,-1.061409722551206,0.21456642581990626,-0.7910445474590057,0
0,0.17138342470011067,1.2036318722713713,0.6392622810221865,1
0,-0.1984545194752843,1.3565630001260518,0.30052638729629494,1
0,-1.3079683520014693,-1.490948108733376,-1.0106657396896308,1
0,1.1165248375927868,0.03171399034148416,0.720894729415353,0
0,-0.897037302917697,0.3658352588066013,-0.6356881402456332,0
0,1.6096420964933134,1.6358285379476416,2.5631518999099305,0
1,-0.28064072929203876,0.525415566133224,-0.04793451181483399,0
1,-0.32173383420041596,1.1504384364958304,0.03006490495377925,1
1,-1.0203166176428287,1.2784351413307258,-0.64415044561502,1
1,0.25356963451686515,-0.8177186871991856,-0.29719592547016915,0
0,-1.2257821421847148,1.2185925260832422,-0.8873641907733852,1
