gender,tenure,MonthlyCharges,TotalCharges,Churn,total_charges_per_tenure
0,-1.0203166176428289,-1.5025841728092757,-0.9447173546512436,0,0.9259060749532461
1,0.787779998325769,0.5337270404731523,0.8563137679573957,0,1.086996077302392
0,0.6234075786922602,-1.37458746797438,-0.4996931332753078,0,-0.801551264942156
0,0.8699662081425235,1.3399400514461952,1.4783153652391685,0,1.6992790655576606
1,-0.3628269391087932,-0.2841220345757901,-0.4076046426456216,0,1.123413392750867
0,0.0070110050666017,0.7996942193508573,0.3218593717746177,0,45.90773629701939
1,-1.1846890372763377,1.1953203979314428,-0.8426601796858926,0,0.7112922912017592
1,0.9932455228676552,1.1870089235915149,1.4667295387779398,0,1.4767039015119465
1,0.9932455228676552,-1.5009218779412898,-0.4559638379895246,0,-0.4590645791919461
0,-1.1435959323679603,0.8811466678821545,-0.8202860215102893,1,0.7172865854915933
0,-1.1025028274595832,0.163035284912351,-0.8521415061207027,0,0.7729154836584231
0,-1.2257821421847148,-0.5234924955657246,-0.9446508967556724,1,0.770651540959814
1,1.6096420964933134,-1.4543776216376916,-0.3906800319068484,0,-0.2427123599450863
0,-1.1435959323679603,0.6517499761001337,-0.8185138109617266,1,0.715736903039599
1,1.36308346704305,0.3109795281630744,1.1333545819614503,0,0.8314638166803147
1,0.952152417959278,1.516143307452675,1.70057272066078,0,1.7860299344778965
0,1.6096420964933134,-0.1311909067211097,0.9959196539204176,0,0.6187211778879782
0,0.5001282639671284,-1.3446661603506382,-0.5373969126959779,0,-1.0745181814625437
0,-0.4861062538339248,-1.480974339525462,-0.8322705953449441,0,1.7121166180867202
0,-0.4039200440171704,1.3150056284264104,-0.0515453908075304,0,0.12761285697755378
1,0.9932455228676552,-1.4892858138653902,-0.5376405916464053,0,-0.5412967682896298
1,1.4041765719514272,1.4795728203569904,2.206583137539128,0,1.5714427812113199
1,1.6096420964933134,1.6707367301753406,2.6798076592690667,0,1.6648469029899027
1,-1.0203166176428289,0.1214779132127096,-0.7695121892939697,0,0.7541896074100249
0,1.4452696768598046,1.0041564881130924,1.941549050001585,0,1.3433818484451059
1,-0.2806407292920387,1.1836843338555436,0.1323657588695574,0,-0.471655554785192
1,-0.3628269391087932,1.3050318592184966,0.085712316178646,0,-0.2362347084513073
1,0.2124765296084879,0.3342516563148737,0.2519456656338216,1,1.1857576274332984
0,1.4863627817681817,-1.494272698469347,-0.3995632372815187,0,-0.26881945792950834
0,-0.3217338342004159,-0.8908596613905543,-0.5896106659830047,0,1.8326038585538436
0,-1.1435959323679603,-1.490948108733376,-0.977835539277508,0,0.8550533554738828
1,1.4863627817681817,0.7448384887073304,1.6633784517728216,0,1.119093179791586
1,-0.7737579881925654,-1.4793120446574763,-0.890000353964372,0,1.150230908818582
1,-1.2257821421847148,-1.01885636622545,-0.95780956007875,1,0.7813864528746057
1,-1.061409722551206,1.1803597441195723,-0.7027663095087292,0,0.6621065311325386
0,-0.2806407292920387,-1.5208694163571177,-0.7910445474590057,0,2.818708993005194
0,1.1165248375927868,-1.4743251600535194,-0.4856483646779489,0,-0.434964228583576
1,-1.266875247093092,0.7082680016116462,-0.9403754388072652,1,0.7422794319843278
1,-0.8148510931009426,0.7996942193508573,-0.5048325438661394,0,0.6195396289461704
1,0.9110593130509008,1.167061385175687,1.4213609487347365,1,1.5601190047385258
1,-1.2257821421847148,0.4722221303576828,-0.9103364700091284,1,0.7426576376668641
0,-1.1025028274595832,0.6633860401760332,-0.7876108895211655,1,0.7143844622475933
1,-0.8148510931009426,-0.6514892004006201,-0.7854177789673193,0,0.9638789045227714
0,1.321990362134673,0.9526253472055374,1.6694482729016489,0,1.2628293826635175
1,0.5001282639671284,1.3382777565782096,1.0764887759844464,0,2.1524253947287413
0,-1.2257821421847148,0.4007434510342999,-0.9183557227413742,1,0.7491997893725114
1,-1.061409722551206,0.1946188874040785,-0.8198208162412916,1,0.7723886439166667
0,-0.897037302917697,0.3342516563148737,-0.6537203825772582,1,0.7287549586298943
0,0.787779998325769,0.6384516171562483,0.9071319054374292,1,1.151504109478932
0,-0.5682924636506793,0.4439631176019268,-0.3589796157194342,1,0.6316811125971459
1,-0.9381304078260744,1.2368777696310842,-0.5459921338565068,1,0.5820002520989934
1,0.6645006836006373,-1.4776497497894907,-0.5655750604181239,0,-0.8511278835012194
1,-0.7326648832841882,-1.5059087625452467,-0.8868989855043874,0,1.2105111159809394
0,-0.7326648832841882,0.867848308938269,-0.3859615213213004,0,0.5267913477594538
1,-0.8148510931009426,-0.5234924955657246,-0.7318305625051564,0,0.8981157032264032
0,0.0891972148833562,-1.311420262990925,-0.661008598458222,0,-7.410641681162661
1,-1.1025028274595832,1.108881064796189,-0.7711736366832471,1,0.6994754276142822
0,-0.6504786734674337,-0.6747613285524191,-0.7176528781166553,0,1.103268880886046
1,1.157617942501164,-1.346328455218624,-0.3913446108625594,0,-0.33806024984116545
1,-1.266875247093092,0.1580484003083943,-0.9552398547833342,1,0.7540125651481306
1,0.8288731032341462,0.9958450137731644,1.1958028511664265,1,1.442685070248476
0,1.4041765719514272,0.8196417577666849,1.8040698166968383,0,1.2847884324046706
1,-0.6504786734674337,1.1205171288720883,-0.264166351371333,1,0.40611070300455976
1,-0.7326648832841882,0.4938319636414965,-0.5269408704594584,1,0.7192113099476435
1,-0.9381304078260744,-0.8044203282553002,-0.8204853951970026,0,0.8745963123595044
1,1.527455886676559,1.620867884135771,2.497956704354683,0,1.635370766608351
0,-1.2257821421847148,1.4313662691854063,-0.8783923748712869,0,0.716597464297959
0,0.1713834247001106,0.8744974884102117,0.4192866466818489,0,2.446483068100216
1,0.8288731032341462,0.2960188743512034,0.7543673561513298,0,0.9101119980946354
0,1.4863627817681817,1.0074810778490642,1.9363653341470388,0,1.3027541848454607
0,-0.4450131489255476,-0.3556007138991732,-0.5088421702322624,1,1.1434317647935244
1,-1.1435959323679603,0.525415566133224,-0.8534928166639817,0,0.7463237604358356
1,-1.2257821421847148,-1.4975972882053186,-0.991304339446584,1,0.8087116832031667
1,0.4590351590587512,-0.4902465982060114,-0.0718150489567156,0,-0.15644781786208256
1,-1.307968352001469,0.1248025029486812,-0.9891333815245946,1,0.7562364792779662
0,1.527455886676559,-1.3147448527268963,-0.2596472144724983,0,-0.16998671892085807
1,1.36308346704305,-0.6431777260606918,0.3216821507197615,0,0.23599593018143608
1,1.5685489915849362,1.1836843338555436,2.095399078248679,0,1.3358837304350875
0,1.2808972572262955,-1.5025841728092757,-0.4550777327152434,0,-0.3552804334210898
0,-0.2395476243836615,-1.480974339525462,-0.7840221631603262,0,3.272928150206281
0,1.36308346704305,1.6424777174195844,2.2518188117911886,0,1.6520036125711954
0,-0.3628269391087932,1.2019695774033856,0.0401443524487292,1,-0.11064325197940159
0,-0.5682924636506793,1.1986449876674146,-0.1885815714751365,1,0.33183894479912496
1,1.36308346704305,1.36487447446598,2.070853962151087,1,1.5192422270687576
1,-0.9792235127344516,-1.4776497497894907,-0.9541765284541964,0,0.9744215861296955
1,-0.2806407292920387,-0.5667121621333515,-0.4920947805483455,0,1.753468863160859
1,0.8288731032341462,1.4646121665451193,1.51391464463342,0,1.826473363324661
1,-0.4039200440171704,0.3359139511828592,-0.2315798299096375,0,0.5733308691652677
0,-1.307968352001469,-0.3506138292952163,-0.9954690342357062,1,0.7610803676651865
1,-0.7737579881925654,0.4672352457537261,-0.531371396830865,1,0.6867410804663932
1,-0.157361414566907,-0.2292663039322635,-0.2510741459438265,0,1.5955254763999003
1,0.2946627394252423,1.36487447446598,0.9011728474678874,0,3.0583196546182942
1,1.0343386277760322,-1.4975972882053186,-0.5061173965138474,0,-0.4893149911669335
0,0.417942054150374,0.6633860401760332,0.5956437488956884,0,1.425182613189191
1,0.6645006836006373,-1.3180694424628678,-0.4827242172728205,0,-0.7264465322400423
1,-0.8559441980093199,-1.5108956471492037,-0.9104472331684136,0,1.0636759210306608
1,-0.8148510931009426,-0.5367908545096098,-0.738919404699407,1,0.9068152585859889
0,-0.3217338342004159,-0.1511384451369377,-0.3972150583046731,0,1.2346076665882708
1,-0.6093855685590566,1.002494193245107,-0.2754863462502768,0,0.45207231753401617
0,1.2808972572262955,0.5121172071893386,1.2035562723163875,0,0.9396196810684214
0,0.048104109974979,-1.1468530710603453,-0.6036775872122206,0,-12.549397286972342
0,1.6096420964933134,1.7006580377990823,2.704264164839231,0,1.6800406566966701
1,-1.061409722551206,0.6467630914961766,-0.7494419048314978,0,0.706081627959972
1,0.2946627394252423,-1.4876235189974047,-0.6751419775830091,0,-2.291236343284919
1,0.952152417959278,0.1281270926846523,0.6708740866821725,0,0.7045868644854555
1,-1.1435959323679603,-0.6381908414567347,-0.9318245229104504,1,0.8148197248139818
1,1.6096420964933134,-1.3047710835189823,-0.1835086187798759,0,-0.11400585209572904
0,0.2535696345168651,-0.16942368868478,0.0188999784978345,0,0.07453565382087361
1,1.6096420964933134,0.3957565664303428,1.40326224850754,0,0.8717852568372919
1,-0.691571778375811,-0.3589253036351446,-0.6256751506462545,0,0.9047146951480324
1,1.527455886676559,1.5992580508519574,2.519378299360434,0,1.6493951290744646
1,0.787779998325769,-1.5059087625452467,-0.571002455223097,0,-0.72482476889058
1,0.3768489492419968,-1.3945350063902078,-0.5701828078443868,0,-1.513027458325853
0,-0.6093855685590566,0.8578745397303551,-0.3118831203913821,1,0.5117993212882543
1,1.321990362134673,1.1354777826839595,1.8233869116761707,0,1.3792739825514855
0,1.6096420964933134,-0.0031942018862145,1.0771312023083006,0,0.6691743491642554
0,1.36308346704305,-1.480974339525462,-0.417218884871574,0,-0.3060846198777914
0,-1.307968352001469,-0.6631252644765195,-0.9996337290248284,0,0.764264462129513
0,-0.0751752047501526,0.852887655126398,0.2784845185985471,0,-3.7044730310226632
0,-1.2257821421847148,0.3159664127670316,-0.9178462122086624,1,0.7487841278000531
1,-1.1435959323679603,-0.3024072781236325,-0.8864559328672468,0,0.7751478540429289
0,-1.307968352001469,-1.4975972882053186,-1.010754350217059,0,0.7727666718161723
1,-1.1435959323679603,-1.3496530449545954,-0.9609552338024488,0,0.8402926301186375
0,1.527455886676559,-1.321394032198839,-0.2264182666869487,0,-0.14823227869420827
1,-1.266875247093092,-0.357263008767159,-0.9745126444989528,0,0.7692254203679647
1,-0.5682924636506793,-0.289108919179747,-0.5351151916147036,0,0.9416193700285117
1,-1.307968352001469,0.192956592536093,-0.9882251236184564,0,0.7555420756979802
0,0.4590351590587512,-1.331367801406753,-0.5704707920585282,0,-1.2427605615837252
1,-0.8559441980093199,-1.490948108733376,-0.9023393699087394,0,1.0542035006573107
0,-0.2395476243836615,0.5304024507371807,-0.0429058643832875,0,0.1791120429337638
0,-0.897037302917697,0.1763336438562364,-0.6828067882055425,0,0.7611799263917455
1,0.1302903197917334,0.3325893614468881,0.1587273907794267,0,1.2182592769221032
1,0.6234075786922602,1.1687236800436724,1.1221675028736486,0,1.8000543163553633
0,-0.6504786734674337,0.1813205284601931,-0.487154743644227,0,0.7489173181457369
0,1.2808972572262955,0.9758974753573366,1.6748313624429076,0,1.3075454358218022
0,-0.897037302917697,0.3143041178990455,-0.6499544351615626,1,0.724556752598276
1,1.6096420964933134,1.349913820654109,2.322840149524837,0,1.443078653686594
1,1.4452696768598046,-1.2997841989150256,-0.1726538291699297,0,-0.11946132402435897
1,0.6234075786922602,-1.494272698469347,-0.6045415398546449,0,-0.9697372321376152
1,1.0343386277760322,0.8861335524861111,1.4224021224320167,0,1.3751803173882942
0,-0.0340820998417754,0.47720901496164,0.1408723695026582,0,-4.1333242422459815
1,1.5685489915849362,1.1404646672879166,2.176522016109134,0,1.3876021901680438
1,1.5685489915849362,0.568635232700851,1.638700419884087,0,1.0447237725283076
0,0.5001282639671284,1.12384171860806,0.9856186801068972,0,1.9707318124529718
0,-1.1846890372763377,-1.495934993337333,-0.9855889604274694,0,0.8319389556380045
0,1.157617942501164,1.552713794548359,2.026903140546733,1,1.750925815962545
1,1.0754317326844096,1.1487761416278448,1.4720461704236276,0,1.3687955503686131
0,-0.6504786734674337,0.9941827189051788,-0.326658925840023,0,0.5021823760934988
0,-1.0203166176428289,0.5437008096810662,-0.7599422523317314,1,0.7448102277187022
0,-0.6093855685590566,-1.4992595830733044,-0.8678920273710532,0,1.4242083701182109
1,-1.1025028274595832,0.8262909372386276,-0.7746959051485153,0,0.7026702207499916
0,-0.7737579881925654,0.0566484133612689,-0.5855788869850247,0,0.7567985027888223
0,1.2398041523179184,1.1570876159677732,1.7851514690909318,0,1.4398656963306993
1,1.4863627817681817,0.6816712837238758,1.5809042033690877,0,1.0636058859657662
1,-1.307968352001469,-1.4876235189974047,-1.0106214344259166,0,0.7726650517800766
0,-1.2257821421847148,0.1796582335922076,-0.9219001438384996,0,0.7520913481374386
0,-0.3217338342004159,-1.3097579681229394,-0.7401599520834009,0,2.3005350180930524
0,-0.3217338342004159,-1.461026801109634,-0.8001714317841032,0,2.487060255172469
0,1.527455886676559,1.12384171860806,2.0193047878197707,0,1.3220053066235369
1,-0.691571778375811,0.9825466548292792,-0.3500077998173359,1,0.5061048046803555
0,-1.061409722551206,-0.4619875854502553,-0.8626861588846504,1,0.8127739369214526
0,-1.266875247093092,-1.4975972882053186,-1.0036433553909512,1,0.7922195636025414
0,-0.6093855685590566,-1.490948108733376,-0.8473786902714406,0,1.390546041769809
0,0.5412213688755056,-0.6548137901365912,-0.1045787914732673,0,-0.19322738806590437
0,-0.1984545194752843,1.1737105646476296,0.1715759172565058,0,-0.8645603925279919
0,1.4041765719514272,1.2717859618587837,2.0355205143391197,0,1.4496186270294302
1,-1.1435959323679603,-1.5042464676772611,-0.9787659498155032,0,0.8558669387611797
1,-0.8559441980093199,0.8778220781461828,-0.5346278337138488,1,0.6246059438889118
0,-1.266875247093092,-0.6498269055326343,-0.979895734040212,1,0.7734745282052289
0,-0.2806407292920387,-0.1810597527606794,-0.3518686208933266,0,1.2538045414183883
0,-0.1162683096585298,0.6451007966281911,0.060879215866912,0,-0.5236097096939752
0,0.2946627394252423,0.1946188874040785,0.2749400975014218,0,0.93306706520719
0,1.0343386277760322,-1.5075710574132326,-0.5282921810027374,0,-0.5107536031392708
0,-1.307968352001469,-0.679748213156376,-0.9998552553433988,0,0.764433828856339
0,-1.2257821421847148,-0.7179809951200463,-0.9647654864818584,1,0.7870611369507752
0,0.5412213688755056,-1.1352170069844456,-0.3597106525707163,0,-0.6646275872626506
1,0.6645006836006373,-0.7013580464401897,-0.0864579386142142,0,-0.13010963080690394
1,-0.3217338342004159,0.4971565533774676,-0.1266428128028722,1,0.3936260328902284
0,0.8699662081425235,0.8146548731627282,1.137895871492142,0,1.3079770924915335
1,1.4863627817681817,-1.4876235189974047,-0.4269660428886684,0,-0.2872556068584739
0,-0.7737579881925654,0.3392385409188304,-0.5705815552178134,0,0.7374160447126946
1,1.157617942501164,0.2960188743512034,1.0256041806088418,0,0.8859608537104293
0,-1.266875247093092,0.0499992338893267,-0.9776583182226516,1,0.7717084381164894
1,0.5001282639671284,-0.357263008767159,0.0082445625746017,1,0.01648489631280584
0,0.5001282639671284,-0.0730105863416118,0.2172324915138509,1,0.4343535592064215
1,0.8699662081425235,0.8778220781461828,1.180207398339075,0,1.3566129204707293
0,-0.9381304078260744,1.16207450057173,-0.5805280869216212,1,0.6188138472847037
0,-1.2257821421847148,-0.4902465982060114,-0.945049644129099,1,0.7709768413208684
0,1.6096420964933134,-1.4593645062416485,-0.3577390683354404,0,-0.22224758479838036
1,-1.061409722551206,-0.0696859966056407,-0.8342200269483631,0,0.7859547630138817
0,-1.1846890372763377,-1.5042464676772611,-0.9896207394254494,0,0.8353421938474584
1,1.36308346704305,1.246851538838999,1.8478212646144787,0,1.3556185731039456
1,0.787779998325769,-0.2309285988002491,0.3283279402768713,0,0.41677618240454306
0,0.9932455228676552,-0.3788728420509725,0.3254702507673142,0,0.32768358202877235
1,-1.1025028274595832,-0.5351285596416242,-0.8878072434105259,0,0.805265275787306
1,0.0070110050666017,-1.4892858138653902,-0.7628442471050026,0,-108.806688892433
1,1.321990362134673,-0.6531514952686056,0.2803453396745378,0,0.21206307375936725
1,1.4452696768598046,-1.3097579681229394,-0.2123956507214469,0,-0.14695918285847348
0,1.157617942501164,0.9709105907533796,1.4785147389258817,1,1.2772044079857505
0,-0.5271993587423021,0.2910319897472467,-0.3711414106089453,1,0.7039868399960654
0,0.048104109974979,-1.490948108733376,-0.718716204445793,0,-14.940848189887058
1,-0.5271993587423021,0.8611991294663263,-0.1551532500028736,1,0.29429711442178247
1,-1.1025028274595832,0.3159664127670316,-0.8272197952815407,1,0.7503108152453839
0,1.527455886676559,1.6524514866274982,2.4728134671969504,0,1.6189099068368527
1,1.157617942501164,0.7165794759515745,1.273381367929756,0,1.100001409081888
0,-1.2257821421847148,-1.3346923911427244,-0.989886571007734,1,0.8075550596971959
1,0.048104109974979,-0.3290039960114028,-0.184328266158586,0,-3.8318610666419772
0,1.527455886676559,1.0008318983771214,1.9058833127117616,0,1.2477501506499056
1,0.2124765296084879,1.152100731363816,0.6349203651782079,1,2.988190584381817
1,0.8699662081425235,0.7082680016116462,0.9848433379919012,0,1.1320478068851128
0,0.1713834247001106,0.9177171549778388,0.519350084780067,1,3.0303402192413524
0,-1.2257821421847148,-1.4693382754495623,-0.9940734184287132,0,0.8109707134882659
0,1.6096420964933134,0.0067795673216993,1.0868562076935382,0,0.6752160682559865
0,-1.307968352001469,0.1580484003083943,-0.988690328887454,1,0.7558977458243145
0,-1.1435959323679603,0.8179794628986994,-0.8079027003022078,1,0.7064581793582834
1,-0.9792235127344516,0.2660975667274619,-0.7309444572308752,1,0.7464531312056991
0,1.4863627817681817,-1.293135019443083,-0.2235827298092486,0,-0.1504227181625699
1,-1.266875247093092,-0.0912958298894542,-0.9694396918036924,0,0.7652211170974568
0,0.417942054150374,0.9792220650933076,0.7177933609553685,0,1.7174470810661928
1,-0.6504786734674337,-0.0065187916221856,-0.5352481074058458,1,0.8228526610298517
0,-1.307968352001469,0.5586614634929372,-0.9833515446099091,1,0.7518160077078109
0,0.2535696345168651,0.3442254255227875,0.3174288454032112,1,1.2518409233346068
0,-1.307968352001469,-1.461026801109634,-1.0102669923162042,0,0.7723940650171554
0,-1.307968352001469,-1.5009218779412898,-1.010798655480773,1,0.7728005451615375
0,1.36308346704305,-1.5025841728092757,-0.4640495486173417,0,-0.3404410366916186
0,0.5823144737838829,0.8362647064465415,0.8134484253140368,0,1.396922903235161
0,1.6096420964933134,1.138802372419931,2.268832033057391,0,1.4095257809174822
0,-0.5271993587423021,-0.0164925608300994,-0.3998955267593742,0,0.7585280978212368
1,-0.6093855685590566,-0.4952334828099684,-0.6240358558888339,0,1.0240410802054587
1,-0.2395476243836615,0.9858712445652504,0.1875922700891407,1,-0.7831105425144661
1,1.2808972572262955,-0.2176302398563639,0.6447561337227306,0,0.5033628810470798
0,-1.2257821421847148,-0.8227055718031425,-0.9616198127581598,1,0.7844948785469025
1,1.6096420964933134,1.6856973839872111,2.622520953286779,0,1.6292571864267675
1,-1.266875247093092,0.3824582074864578,-0.9483060810120828,1,0.7485394344770869
0,-1.307968352001469,0.5370516302091235,-0.9836395288240504,0,0.7520361844526844
1,-0.5682924636506793,-1.475987454921505,-0.842970316531891,0,1.4833388975751964
0,-1.307968352001469,0.2212156052918489,-0.9878485288768868,1,0.7552541522623761
1,1.0343386277760322,0.000130387849757,0.6620351865712163,0,0.6400565238433388
0,-1.2257821421847148,0.1580484003083943,-0.9220330596296418,1,0.7521997815911233
1,-1.2257821421847148,0.525415566133224,-0.91345999110097,0,0.745205823828456
0,-1.307968352001469,-1.4726628651855338,-1.0104220607392034,1,0.7725126217259334
1,-0.2806407292920387,-1.293135019443083,-0.7164787886282327,0,2.5530107138606195
1,-1.266875247093092,0.8479007705224413,-0.945027491497242,1,0.7459515004856669
0,0.2946627394252423,1.5028449485087891,0.960497595581022,0,3.259650668606867
0,-0.5682924636506793,0.7581368476512158,-0.2548622459913791,0,0.44847021963683653
0,-0.6504786734674337,-1.4560399165056772,-0.8487300008147196,0,1.3047775975351963
0,-0.691571778375811,-1.5025841728092757,-0.8678477221073391,1,1.2548917541799067
